id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53072348,Newly renovated beach escape. Walk to everything!,55818533,Penny,,Surf Coast,-38.32307,144.31968,Entire home/apt,,4,25,2024-01-18,0.82,1,0,5,
53082255,Jan Juc Bells Pool and Spa Retreat,929684,Olivia,,Surf Coast,-38.34432,144.28719,Entire home/apt,,4,6,2023-01-12,0.20,1,0,0,
53084915,Family Beachside Home,95381134,Amy,,Greater Geelong,-38.26188,144.55591,Entire home/apt,,6,3,2023-01-05,0.10,1,0,0,
53092135,"""80's By the Beach""",389412252,Elton And Jo,,Greater Geelong,-38.26269,144.542,Entire home/apt,235,4,9,2023-12-26,0.30,1,63,1,
53095632,Seahaze Torquay Golf and Beach Family Retreat,51678707,Ocean Edge Holiday Rentals: Rebecca,,Surf Coast,-38.30954,144.34345,Entire home/apt,283,2,24,2024-06-10,0.76,114,250,4,
53100237,Deluxe modern 3-bedroom 2-lounge house -,7903578,Robin,,Surf Coast,-38.30621,144.34412,Entire home/apt,400,2,52,2024-04-28,1.63,1,89,15,
53114559,"Entire residential home, clean, spacious, modern",397058533,Elizabeth,,Warrnambool,-38.35771,142.49897,Entire home/apt,,3,9,2023-04-10,0.30,1,0,0,
53122488,Beachfront 3 bedroom home with stunning views!,8699971,Aaron,,Greater Geelong,-38.100315,144.373642,Entire home/apt,220,2,39,2024-06-13,1.22,2,180,14,
53136087,A home by a church,36496277,Dee,,Moyne,-38.38549,142.22569,Entire home/apt,316,1,50,2024-06-10,1.66,2,51,19,
53136878,2 Bedroom Unit - Walk To the Beach - Dogs Accepted,6170914,Retreats Victoria,,Greater Geelong,-38.263771057128906,144.52523803710938,Entire home/apt,280,2,23,2024-01-13,0.74,11,309,5,
53154117,Daysy Hill Country Cottages - Two Bedroom Cabin,13546459,Lauren,,Corangamite,-38.60564,143.00018,Private room,194,1,37,2024-06-12,1.17,9,44,24,
53158928,Relax and unwind at Sea Breeze Port Campbell,430337527,Julia,,Corangamite,-38.6193,142.99974,Entire home/apt,271,1,92,2024-06-16,2.99,1,42,67,
53172457,"""Gumnut Mews"" Bright & Cheerful 4brm family home.",31711188,Cara,,Greater Geelong,-38.25497,144.55113,Entire home/apt,550,9,1,2022-01-09,0.03,1,90,0,
53174354,Family Friendly in great neighbourhood,153330022,Tarsha,,Greater Geelong,-38.26838,144.48688,Entire home/apt,,3,1,2022-01-05,0.03,1,0,0,
53175524,"Ryan, 2 bedroom Excellence in the heart of Geelong",168066985,Nicholas,,Greater Geelong,-38.15074920654297,144.3599090576172,Entire home/apt,224,2,39,2024-02-13,1.22,46,252,6,
53178124,Birdie Cottage,436105044,Airready,,Greater Geelong,-38.27819,144.4866,Entire home/apt,207,2,31,2024-04-28,0.97,60,0,6,
53187094,The Burra,65699696,Claire,,Surf Coast,-38.46467,144.08291,Entire home/apt,600,7,7,2024-01-10,0.24,2,300,2,
53188699,"Spacious, light-filled retreat",9656081,Ka,,Warrnambool,-38.38842,142.51633,Entire home/apt,,2,11,2024-05-03,0.37,1,0,1,
53204990,Barwon Veuve Cottage,27192016,Getaway Rentals,,Greater Geelong,-38.27578,144.4905,Entire home/apt,496,2,11,2024-04-21,0.39,30,166,6,
53208777,"Richo’s Retreat, 1 bed unit near Great Ocean Road",122449438,Bethany,,Corangamite,-38.31888,143.07814,Entire home/apt,,1,55,2024-04-09,2.27,1,129,21,
53220630,The Hideaway Shack.,1616420,Celeste & Sam,,Surf Coast,-38.41322,144.18674,Entire home/apt,296,2,49,2024-06-23,1.60,1,182,37,
53223140,"Brand new 4B Holiday home ""Lady on the Bellarine""",172299167,Maree,,Greater Geelong,-38.24157,144.53993,Entire home/apt,233,3,28,2024-06-09,0.92,1,28,12,
53223894,3 bedrooms with undercover pool,52833503,Vincent,,Greater Geelong,-38.24021,144.3373,Entire home/apt,1000,7,2,2023-01-02,0.07,1,358,0,
53224524,"Stunning country style home, set on 1.5 acres of beautiful private gardens just minutes from Warrnambool's best beaches.
perfect for the whole family or a romantic couples retreat.",339951318,Tracy,,Warrnambool,-38.32475,142.50085,Entire home/apt,507,2,10,2023-05-05,0.33,1,365,0,
53224834,"The Salty Escape
200m to Beach",27341747,Caitlin,,Surf Coast,-38.32601,144.32716,Entire home/apt,450,2,28,2024-03-10,0.92,1,19,11,
53240341,Ocean View Apartment,291320322,Mary,,Colac Otway,-38.74372,143.67174,Entire home/apt,405,1,323,2024-06-26,10.25,10,118,118,
53240435,Daysy Hill Country Cottages - Daisy Cottage,13546459,Lauren,,Corangamite,-38.60647,143.00232,Private room,298,1,12,2024-03-29,0.38,9,327,3,
53240982,Beach Flat - across the road from the beach!,173429646,Sally - Airready,,Surf Coast,-38.33964,144.32401,Entire home/apt,265,2,103,2024-05-26,3.24,42,345,35,
53242144,Nautica - Breath-taking ocean views,84586909,Great Ocean Road Holidays,,Surf Coast,-38.52577185960909,143.98484551066903,Entire home/apt,636,2,11,2024-05-20,0.40,541,271,5,
53242860,Adorable 2 bedroom cabin in holiday park,431054302,Darren,,Colac Otway,-38.7393,143.67584,Entire home/apt,200,2,8,2024-05-19,0.43,1,116,4,
53243369,The Siete Coramba in Ocean Grove,431056948,Joyce,,Greater Geelong,-38.23693,144.54326,Entire home/apt,820,1,16,2024-06-09,0.64,1,180,5,
53246444,Small Double Room in Town Center Closed to Beach,431076573,Blue Ocean Motel,,Colac Otway,-38.75833,143.67065,Private room,116,1,203,2024-06-11,6.58,4,281,90,
53262944,Surf Coast escape in new family home,89623256,Courtney,,Surf Coast,-38.32105,144.31311,Entire home/apt,700,6,2,2022-04-18,0.07,1,177,0,
53262996,Daysy Hill Country Cottages - Wattle Cottage,13546459,Lauren,,Corangamite,-38.60585,143.00152,Private room,320,1,12,2024-01-11,0.38,9,204,4,
53264253,Lonnie Waves 1 bed studio+ linen,133855149,Sue,,Queenscliffe,-38.27207629621479,144.62329137030022,Entire home/apt,200,1,4,2024-06-09,0.90,1,165,4,
53267457,"Portbelle, New, spacious, close to everything",323880470,Lauren,,Greater Geelong,-38.11606,144.66672,Entire home/apt,440,2,3,2022-12-26,0.11,1,181,0,
53281863,Whitewash Beachfront Apartment on The Esplanade,51678707,Ocean Edge Holiday Rentals: Rebecca,,Surf Coast,-38.33201599121094,144.32611083984375,Entire home/apt,239,2,101,2024-06-16,3.27,114,323,23,
53283223,Twin Room Beachfront in Town Center,431076573,Blue Ocean Motel,,Colac Otway,-38.757778,143.669754,Private room,150,1,118,2024-06-10,3.81,4,275,48,
53283500,Queen Room with Sea View in Town Center,431076573,Blue Ocean Motel,,Colac Otway,-38.75675,143.67078,Private room,136,1,71,2024-05-26,2.35,4,273,22,
53283618,Deluxe Queen Room in Town Center Beachfront,431076573,Blue Ocean Motel,,Colac Otway,-38.75896,143.66884,Private room,126,1,96,2024-06-07,3.09,4,281,30,
53285891,Floriana on Charles,78730506,Michelle,,Surf Coast,-38.410217,144.175598,Entire home/apt,,2,11,2022-01-28,0.35,1,0,0,
53296393,"@St. Judes - Sleeps 6, Extensive ocean views, Line",84586909,Great Ocean Road Holidays,,Colac Otway,-38.74823949395123,143.67065851618148,Entire home/apt,494,2,7,2024-06-10,0.22,541,335,2,
53298798,"""Armagh"" Stunning Victorian Charm in Geelong West",175396499,Warren,,Greater Geelong,-38.13982,144.35202,Entire home/apt,437,1,96,2024-06-09,3.04,9,283,38,
53312053,Delightful country 4 bedroom cabin on 10 acres.,393186816,Warwick,,Moyne,-38.29084,142.48265,Entire home/apt,180,2,53,2024-06-16,1.72,1,311,19,
53312544,Oceanview Studio,291320322,Mary,,Colac Otway,-38.74493,143.67107,Entire home/apt,205,1,7,2024-06-23,5.53,10,68,7,
53313071,Anglesea HideAway,431615714,Jude,,Surf Coast,-38.41122,144.16675,Entire home/apt,700,3,8,2023-01-02,0.26,1,34,0,
53327587,Pet Friendly 2 Bedroom Unit Near Pakington Street,379738021,Craig,,Greater Geelong,-38.13692,144.34627,Entire home/apt,219,2,62,2024-06-09,1.97,1,145,19,
53328955,The Village Nook,25729521,Blythe,,Greater Geelong,-38.28281,144.4904,Entire home/apt,280,3,64,2024-06-16,2.08,1,84,28,
53332052,Tranquil 3 bedroom family & pet friendly home.,101010999,Venessa,,Surf Coast,-38.31474,144.33215,Entire home/apt,,4,1,2022-04-18,0.04,1,0,0,
53341892,Bellarine Haven,431368886,James,,Greater Geelong,-38.16266,144.57739,Entire home/apt,275,3,39,2024-03-11,1.29,1,178,8,
53344071,The tree house,431910536,Barb,,Surf Coast,-38.45823,144.10252,Entire home/apt,,5,3,2024-01-06,0.10,1,0,1,
53346066,Forest View ID - FH120,98362024,Great Ocean Retreats,,Surf Coast,-38.46241611013359,144.07933262728477,Entire home/apt,400,2,1,2022-09-25,0.05,123,341,0,
53348288,Southern Waves,68601670,Langleys Accommodation,,Moyne,-38.391284310483975,142.21785294419743,Entire home/apt,474,2,13,2024-06-10,0.51,103,174,4,
53349349,Relaxing coastal house.,46699094,Holly,,Surf Coast,-38.40829,144.18351,Entire home/apt,750,4,13,2024-01-13,0.43,1,189,3,
53350537,Enjoy Ocean Views in Central Lorne Location,431963327,Nick,,Surf Coast,-38.54112,143.97049,Entire home/apt,300,3,47,2024-05-17,1.52,1,323,17,
53363072,The Lobsterpot Beach House - views + walk to shops,104022814,Otway Retreats,,Colac Otway,-38.75989914,143.66900635,Entire home/apt,425,2,58,2024-06-10,1.88,60,227,28,
53364041,Seaside 7 - Steps from the beach,104022814,Otway Retreats,,Colac Otway,-38.7519989,143.66900635,Entire home/apt,415,2,20,2024-02-15,0.66,60,264,5,
53367214,Ironbark Abode -A home away from home PORTLAND VIC,1772693,Portland Seaview,,Glenelg,-38.34974,141.60084,Entire home/apt,321,2,1,2023-01-05,0.06,24,150,0,
53367754,Balclutha,98096620,Kerleys Coastal Holidays,,Queenscliffe,-38.275365331434095,144.61554397364907,Entire home/apt,398,1,0,,,93,32,0,
53369641,Modern Hamptons Beach House,408689724,Adam,,Greater Geelong,-38.27671,144.49311,Entire home/apt,,3,1,2022-01-06,0.03,1,0,0,
53377647,Entire Holiday Home in Ocean Grove - pet friendly,61901471,Mat,,Greater Geelong,-38.2553,144.53674,Entire home/apt,,2,21,2023-01-07,0.69,1,0,0,
53383244,Mermaids on Marengo - Minutes from Marengo beach,104022814,Otway Retreats,,Colac Otway,-38.77080154,143.66200256,Entire home/apt,444,2,16,2024-06-10,0.52,60,262,7,
53388565,Newly Built Private Guest Suite with own ensuite,432278154,Natalie,,Warrnambool,-38.35606,142.47612,Entire home/apt,95,2,56,2024-05-02,1.84,1,167,19,
53389820,Cheerful 3 Bedroom Townhouse with ocean views.,432285386,Samual,,Surf Coast,-38.31045,144.32606,Entire home/apt,,5,4,2023-01-05,0.13,1,0,0,
53390198,Beach Bungalow minutes from the beach,2325321,Chloe,,Surf Coast,-38.3228,144.32468,Entire home/apt,,1,45,2023-08-27,1.43,2,0,3,
53404189,'ROSES BY THE SEA'   pet dogs welcome,432404313,Loretta,,Greater Geelong,-38.121639,144.638199,Entire home/apt,200,2,67,2024-06-10,2.14,3,365,17,
53404540,Homely Getaway in Bell Post Hill,209629501,Dilini,,Greater Geelong,-38.0973,144.3278,Entire home/apt,147,2,5,2024-04-07,0.31,1,84,3,
53404606,"Location, location with amazing ocean views.",390190584,Jacquie,,Surf Coast,-38.3343620300293,144.32472229003906,Entire home/apt,257,2,49,2024-06-13,1.93,1,73,22,
53406323,Grey River Beach House - 10 minutes to Wye,12398562,Mary,,Colac Otway,-38.68413,143.83733,Entire home/apt,283,2,49,2024-06-09,1.60,8,359,11,
53406967,The honey bee shack,94431258,Nathan & Sarah,,Surf Coast,-38.35243,144.29095,Entire home/apt,493,2,27,2024-06-08,0.89,1,221,15,
53421247,Cousins Cottage - Town Centre!,244272882,Sophie,,Moyne,-38.38222,142.23453,Entire home/apt,261,2,116,2024-06-19,3.85,1,203,47,
53434254,Field By The Beach- 250m to beach!,91435876,Stay Exclusive,,Greater Geelong,-38.26814,144.51924,Entire home/apt,364,2,31,2024-04-01,1.01,13,349,8,
53438129,Percy Escape just a walk to Newtown cafes and shop,29902659,Debbie Regional Escapes,,Greater Geelong,-38.15844,144.34241,Entire home/apt,209,2,14,2023-12-09,0.46,125,351,1,
53439230,Family home @ the Beach,95635245,Penny,,Greater Geelong,-38.26521,144.52589,Entire home/apt,270,2,17,2024-04-02,0.62,1,305,7,
53440266,The Terrace Beach Townhouse 94,51748440,Reservations Team,,Greater Geelong,-38.26832,144.52605,Entire home/apt,691,1,3,2023-04-10,0.11,114,365,0,
53449969,"Rigby Haven – HUGE yard, Pet Friendly, Beach Vibes",29902659,Debbie Regional Escapes,,Greater Geelong,-38.17373,144.70826,Entire home/apt,229,2,21,2024-06-10,0.70,125,356,11,
53450465,Juc Beach House,24745455,Iain,,Surf Coast,-38.34787,144.30312,Entire home/apt,300,2,17,2023-12-21,0.57,1,180,2,
53452062,The perfect beach getaway!,122567632,Chris,,Surf Coast,-38.33982,144.30345,Entire home/apt,,5,2,2022-01-12,0.07,1,0,0,
53452961,Family Beach Bungalow for up to 10 + pool table!,68450689,Ryan,,Greater Geelong,-38.26864,144.51505,Entire home/apt,227,1,32,2024-06-10,1.07,1,168,9,
53463267,"Seadoc, only 300 m to the beach!",42337914,Amelia,,Greater Geelong,-38.1734,144.71461,Entire home/apt,195,1,31,2024-01-01,0.98,2,269,1,
53464794,Breezy Beach Vibes 350m to the Ocean,51678707,Ocean Edge Holiday Rentals: Rebecca,,Surf Coast,-38.32105,144.32788,Entire home/apt,329,2,81,2024-06-23,2.63,114,242,29,
53469137,City doorstep Country charm,47728252,Andy,,Greater Geelong,-38.100365,144.353577,Entire home/apt,146,3,19,2024-02-09,0.63,1,177,7,
53470047,Great Ocean Views Torquay,427158555,Sheree,,Surf Coast,-38.33826,144.3084,Entire home/apt,400,2,54,2024-06-09,1.77,1,324,26,
53480240,Apollo Bay Shorehouse - Ocean Views 50m from Beach,104022814,Otway Retreats,,Colac Otway,-38.77899933,143.66400146,Entire home/apt,392,2,30,2024-05-19,0.97,60,213,12,
53516623,Otway bush barn retreat on 3 acres - pet friendly,48642088,Abbey,,Colac Otway,-38.48235,143.58829,Entire home/apt,370,2,90,2024-06-10,2.93,1,314,38,
53516943,Seapoint,98096620,Kerleys Coastal Holidays,,Queenscliffe,-38.28523,144.61002,Entire home/apt,414,2,10,2024-03-11,0.32,93,124,1,
53521629,Wongalea - Comfortable Campsite Close to Farmhouse,64234826,Glen,,Southern Grampians,-37.83901,141.92962,Entire home/apt,45,3,0,,,8,362,0,
53532021,Bay Retreat Apollo Bay - Dog Friendly - Wifi,5260129,Sharon,,Colac Otway,-38.747204,143.663818,Entire home/apt,318,2,29,2024-06-10,1.01,14,210,12,
53532299,Driftwood The Sands 7,51748440,Reservations Team,,Surf Coast,-38.3119,144.34619,Entire home/apt,471,1,1,2023-01-07,0.06,114,149,0,
53532955,Tree Top House,84586909,Great Ocean Road Holidays,,Surf Coast,-38.46466404635492,144.0758031928005,Entire home/apt,,2,0,,,541,0,0,
53533106,MaryMae - Town Central,68601670,Langleys Accommodation,,Moyne,-38.38112403192182,142.23656615119833,Entire home/apt,312,2,2,2024-01-01,0.14,103,174,1,
53533120,Beach Baby,84586909,Great Ocean Road Holidays,,Surf Coast,-38.45989954683391,144.1074457078617,Entire home/apt,353,2,2,2023-01-28,0.07,541,350,0,
53533892,[ JILLIAN RD ],26021640,Smyth Real Estate,,Colac Otway,-38.745731353759766,143.66896057128906,Entire home/apt,300,3,6,2024-04-02,0.21,12,355,2,
53534643,Perfect couples getaway-300m walk to White's beach,433511773,Amelia,,Surf Coast,-38.31529,144.339,Entire home/apt,350,2,6,2023-01-28,0.20,1,177,0,
53548192,Cheerful 2-bedroom home close to the Surfcoast,37099816,Leanne,,Greater Geelong,-38.1803,144.31631,Entire home/apt,144,5,4,2022-04-03,0.13,1,87,0,
53549414,Barwon Heads family home by the Moonahs,6342815,Kaz,,Greater Geelong,-38.26315,144.4868,Entire home/apt,,5,2,2023-01-01,0.07,1,0,0,
53559255,TwoBays by the Sea.,433722297,Oliver,,Greater Geelong,-38.18647,144.70846,Entire home/apt,1000,4,7,2022-04-16,0.23,1,365,0,
53563366,Family beachside retreat with Bay Views,433764927,Emma,,Greater Geelong,-38.12505,144.69471,Entire home/apt,300,5,5,2022-02-19,0.17,1,68,0,
53573124,Caprica - ocean and treetop views with Wifi,84586909,Great Ocean Road Holidays,,Surf Coast,-38.465049219430924,144.08359708182016,Entire home/apt,338,2,5,2024-06-10,0.28,541,331,2,
53575034,Utimate Seaside Holiday in Central Torquay,51678707,Ocean Edge Holiday Rentals: Rebecca,,Surf Coast,-38.32823,144.31912,Entire home/apt,212,2,50,2024-05-25,1.66,114,153,13,
53576205,The Beach Cottage,84586909,Great Ocean Road Holidays,,Colac Otway,-38.628935414613004,143.8977613214345,Entire home/apt,458,2,1,2022-01-14,0.03,541,348,0,
53577541,3 Bed Family home in Lonnie - 750m to beach!,433897673,Carrie,,Queenscliffe,-38.2784,144.609573,Entire home/apt,475,2,13,2024-04-01,0.43,1,346,4,
53577760,Coastal cheerful 4 bedroom home/ Ocean Grove,151503629,Miriam,,Greater Geelong,-38.23911,144.54871,Entire home/apt,675,2,3,2023-01-04,0.16,1,363,0,
53579380,Daves place,427906185,David,,Warrnambool,-38.38668,142.50417,Entire home/apt,250,1,154,2024-06-15,4.98,1,292,70,
53580471,Jan Juc Surfcoast Retreat. Sleeps 10-pet friendly.,405906923,Brett,,Surf Coast,-38.34115,144.29978,Entire home/apt,470,2,8,2022-12-16,0.26,2,301,0,
53593697,Coastaways Port Campbell,63532478,Jayde,,Corangamite,-38.61881,143.00013,Entire home/apt,508,1,167,2024-06-10,5.33,7,350,53,
53595496,Seasoon - luxury amongst the treetops,84586909,Great Ocean Road Holidays,,Surf Coast,-38.53719693382742,143.96884772679707,Entire home/apt,718,2,2,2023-01-03,0.07,541,150,0,
53595871,Pacific Paradise- Entire private townhouse.,434037062,Jody,,Surf Coast,-38.54793,143.98589,Entire home/apt,,2,66,2024-04-28,2.11,1,0,23,
53595989,Cosy modern home 800m from the beach,16560398,Ella,,Surf Coast,-38.31529,144.32994,Entire home/apt,,2,4,2024-01-06,0.13,1,0,2,
53596650,Endless Summer – Mineral Pool & Spa,29902659,Debbie Regional Escapes,,Greater Geelong,-38.27424,144.48969,Entire home/apt,1475,7,2,2022-01-21,0.07,125,0,0,
53606380,"Sands Coastal Villa Close to Pool, Beach and Golf",51678707,Ocean Edge Holiday Rentals: Rebecca,,Surf Coast,-38.31208,144.34568,Entire home/apt,253,2,50,2024-06-10,1.62,114,254,18,
53612411,38a Bells Boulevard,84586909,Great Ocean Road Holidays,,Surf Coast,-38.35372411182276,144.28380062400817,Entire home/apt,,2,0,,,541,0,0,
53618152,Lovely 4b home in Geelong West with pool,238421149,Toni,,Greater Geelong,-38.1318,144.34269,Entire home/apt,600,5,4,2023-01-29,0.13,1,173,0,
53618784,Waterfront Apartments: Bay View (2308),140206749,Courtney,,Greater Geelong,-38.14544677734375,144.3641357421875,Entire home/apt,330,2,34,2024-04-01,1.32,28,7,3,
53628941,Waterfront Apartments: 1 Bedroom + Study (2304),140206749,Courtney,,Greater Geelong,-38.14544677734375,144.3641357421875,Entire home/apt,234,2,13,2024-03-30,0.63,28,43,7,
53629796,Waterfront Apartments: 1 Bedroom Apartment (4607),140206749,Courtney,,Greater Geelong,-38.145591735839844,144.3641357421875,Entire home/apt,210,2,14,2024-06-03,0.67,28,16,7,
53630156,Waterfront Apartments: 1 Bedroom Apartment (4506),140206749,Courtney,,Greater Geelong,-38.145591735839844,144.3641357421875,Entire home/apt,210,2,27,2024-06-09,1.03,28,32,9,
53632522,Nautica - Elevated Views of East Beach,68601670,Langleys Accommodation,,Moyne,-38.37325,142.24556,Entire home/apt,714,2,3,2024-01-14,0.16,103,177,1,
53633618,New coastal house in convenient location.,39850166,Jade,,Surf Coast,-38.31366,144.32266,Entire home/apt,380,5,4,2023-12-30,0.13,1,97,1,
53637118,Spacious Place in Portarlington,133512549,Cuong,,Greater Geelong,-38.12202,144.63703,Entire home/apt,400,2,11,2024-01-06,0.36,5,364,3,
53647950,Skippers Apollo Bay- The Cape room,434440610,Skippers,,Colac Otway,-38.75165,143.66806,Private room,350,2,4,2024-04-23,0.13,3,277,3,
53648477,Great Ocean Road Lodge,84586909,Great Ocean Road Holidays,,Colac Otway,-38.72393595082245,143.71692393734207,Entire home/apt,448,2,11,2024-06-10,0.36,541,345,4,
53648569,Marengo - Beachside Charm,84586909,Great Ocean Road Holidays,,Colac Otway,-38.77971662329,143.66292178529,Entire home/apt,402,2,2,2022-03-13,0.07,541,347,0,
53649680,Relax with Beautiful River Views,434458318,Naomi,,Warrnambool,-38.38827,142.52701,Entire home/apt,500,3,4,2024-05-03,0.68,1,8,4,
53650016,Family Getaway River End,98384524,Smyth Real Estate,,Surf Coast,-38.53159,143.97622,Entire home/apt,530,2,7,2024-05-18,0.41,31,330,4,
53662939,Portside Rest,11132246,Aaron,,Greater Geelong,-38.117252,144.650391,Entire home/apt,409,2,12,2024-03-10,0.39,60,327,2,
53663324,Shale House,11132246,Aaron,,Greater Geelong,-38.114555,144.666367,Entire home/apt,,2,19,2023-06-03,0.62,60,0,0,
53665680,Rogers Avenue - freshly renovated 2-bedroom house,434593152,Louis,,Warrnambool,-38.37432,142.4957,Entire home/apt,,2,35,2024-05-03,1.15,1,0,7,
53675969,Aire Valley suite,2090673,Joy,,Colac Otway,-38.7249,143.43879,Private room,,1,124,2024-01-30,4.25,1,0,40,
53676639,Villa Mala - A sustainably built garden retreat,26821205,Maria,,Corangamite,-38.52101,142.83874,Entire home/apt,175,1,83,2024-06-26,2.79,1,178,26,
53677759,Beach to Berthon,174111144,Peter,,Surf Coast,-38.45474,144.11152,Entire home/apt,679,3,2,2022-04-18,0.07,1,365,0,
53678647,Sea Breeze Vista - 6 Brm stay 500m to beach,65587149,Nat,,Greater Geelong,-38.26608,144.53777,Entire home/apt,700,7,4,2022-02-26,0.13,1,228,0,
